document,comment_id,type,start,end,comment,flausch,translated,id
NDY-247,459,affection declaration,127,147,"omg sami , dein erstes video ist total süß :D du bist total schüchtern und redest so leise ;) und jetzt bist du ne bombeee xDD hab dich sooo lieb ♥",yes,"omg sami , your first video is totally cute :D you're totally shy and talking so quietly ;) and now you're a bombee xDD love you sooo ♥",NDY-247_459
NDY-247,460,positive feedback,12,22,"@rated4live guter tipp danke , aber ich weiß nicht so recht ob ich mich das trau :D und außerdem was für videos soll ich bitte machen ? xD",yes,"@rated4live good tip thank you, but I don't quite know if I'm feeling the trauma:D and also what kind of videos should I please do? xD",NDY-247_460
NDY-247,479,encouragement,0,28,Lass dich nicht unterkriegen . Hab selber genug Hater im Real Life . lg Syl,yes,Don't let yourself get lost. Have enough Hater in Real Life. lg Syl,NDY-247_479
NDY-247,481,positive feedback,0,10,wie süß :),yes,how sweet :),NDY-247_481
NDY-247,482,positive feedback,0,9,süüüüß xD,yes,Sweet-sweet xD,NDY-247_482
NDY-247,487,positive feedback,0,24,Dieses Video gefällt mir . Jetzt bist du überheblich geworden .,yes,I like this video. Now you've become pretentious.,NDY-247_487
NDY-247,490,compliment,118,178,"Leute ihr seid doch lächerlich , es war sein erstes Video , jammert nicht über die Quali rum . JEDER FÄNGT KLEIN AN ! Außerdem finde ich es richtig gut wie er sich entwickelt hat , vor allem vom Charakter her , er ist selbstbewusst , selbstsicher und bringt in seinen neuen Videos alles viel besser rüber . Man nennt euch nicht umsonst ' Hater ' = ' Neider ' . Ihr beneidet ihn , weil er eine tolle Ausstrahlung hat und ihr kein Selbstbewusstsein habt . ABER KEINE SORGE DAFÜR HAT ER JA EIN TUTORIAL GEMACHT ;)",yes,"People you are ridiculous , it was his first video , does not complain about the quali around . EVERY FIGHT NO ! Besides , I find it really good as he has developed , especially from the character , he is self-confident , confident and brings everything over in his new videos much better . They do not call you for nothing ' Hater ' = ' envier ' . You envy him , because he has a great charisma and you have no self-consciousness . BUT NO SORGE , THERE HE YES A TUTORIAL ;)",NDY-247_490
NDY-247,490,compliment,211,246,"Leute ihr seid doch lächerlich , es war sein erstes Video , jammert nicht über die Quali rum . JEDER FÄNGT KLEIN AN ! Außerdem finde ich es richtig gut wie er sich entwickelt hat , vor allem vom Charakter her , er ist selbstbewusst , selbstsicher und bringt in seinen neuen Videos alles viel besser rüber . Man nennt euch nicht umsonst ' Hater ' = ' Neider ' . Ihr beneidet ihn , weil er eine tolle Ausstrahlung hat und ihr kein Selbstbewusstsein habt . ABER KEINE SORGE DAFÜR HAT ER JA EIN TUTORIAL GEMACHT ;)",yes,"People you are ridiculous , it was his first video , does not complain about the quali around . EVERY FIGHT NO ! Besides , I find it really good as he has developed , especially from the character , he is self-confident , confident and brings everything over in his new videos much better . They do not call you for nothing ' Hater ' = ' envier ' . You envy him , because he has a great charisma and you have no self-consciousness . BUT NO SORGE , THERE HE YES A TUTORIAL ;)",NDY-247_490
NDY-247,490,compliment,380,415,"Leute ihr seid doch lächerlich , es war sein erstes Video , jammert nicht über die Quali rum . JEDER FÄNGT KLEIN AN ! Außerdem finde ich es richtig gut wie er sich entwickelt hat , vor allem vom Charakter her , er ist selbstbewusst , selbstsicher und bringt in seinen neuen Videos alles viel besser rüber . Man nennt euch nicht umsonst ' Hater ' = ' Neider ' . Ihr beneidet ihn , weil er eine tolle Ausstrahlung hat und ihr kein Selbstbewusstsein habt . ABER KEINE SORGE DAFÜR HAT ER JA EIN TUTORIAL GEMACHT ;)",yes,"People you are ridiculous , it was his first video , does not complain about the quali around . EVERY FIGHT NO ! Besides , I find it really good as he has developed , especially from the character , he is self-confident , confident and brings everything over in his new videos much better . They do not call you for nothing ' Hater ' = ' envier ' . You envy him , because he has a great charisma and you have no self-consciousness . BUT NO SORGE , THERE HE YES A TUTORIAL ;)",NDY-247_490
NDY-247,492,compliment,65,83,wow ur die veränderung im gegensatz zu den neuen videos trotzdem sehr gut gemacht !,yes,wow ur the change in contrast to the new videos nevertheless done very well!,NDY-247_492
NDY-247,494,positive feedback,122,196,"OMG Sami , ich hab jetzt nach so langer zeit ein voll voll altes Video von dir angeschaut , und ja , ich war einfach bzw. ich freue mich total dass es dich hier auf YouTube schon sooo lange gibt ! Und die ersten Videos finde ich voll lustig von dir weil , ich meine du sagtest hier dass du 25 Abonnenten hast , aber heute hast du ja schon über 20.000 Abonnenten und dass freut mich einfach für dich ! Und du warst auch früher so wie du jetzt bist hab ich bemerkt , also bleib so wie du bist ! :D lg. Jonny",yes,"OMG Sami, I've been watching a full old video of you now after such a long time, and yes, I was just or I'm totally happy that you've been here on YouTube for sooo long! And the first videos I find totally funny about you because, I mean you said here that you have 25 subscribers, but today you have already over 20,000 subscribers and that's just happy for you! And you were also earlier as you are now I noticed, so stay the way you are! :D lg. Jonny",NDY-247_494
NDY-247,494,positive feedback,201,248,"OMG Sami , ich hab jetzt nach so langer zeit ein voll voll altes Video von dir angeschaut , und ja , ich war einfach bzw. ich freue mich total dass es dich hier auf YouTube schon sooo lange gibt ! Und die ersten Videos finde ich voll lustig von dir weil , ich meine du sagtest hier dass du 25 Abonnenten hast , aber heute hast du ja schon über 20.000 Abonnenten und dass freut mich einfach für dich ! Und du warst auch früher so wie du jetzt bist hab ich bemerkt , also bleib so wie du bist ! :D lg. Jonny",yes,"OMG Sami, I've been watching a full old video of you now after such a long time, and yes, I was just or I'm totally happy that you've been here on YouTube for sooo long! And the first videos I find totally funny about you because, I mean you said here that you have 25 subscribers, but today you have already over 20,000 subscribers and that's just happy for you! And you were also earlier as you are now I noticed, so stay the way you are! :D lg. Jonny",NDY-247_494
NDY-247,494,encouragement,470,492,"OMG Sami , ich hab jetzt nach so langer zeit ein voll voll altes Video von dir angeschaut , und ja , ich war einfach bzw. ich freue mich total dass es dich hier auf YouTube schon sooo lange gibt ! Und die ersten Videos finde ich voll lustig von dir weil , ich meine du sagtest hier dass du 25 Abonnenten hast , aber heute hast du ja schon über 20.000 Abonnenten und dass freut mich einfach für dich ! Und du warst auch früher so wie du jetzt bist hab ich bemerkt , also bleib so wie du bist ! :D lg. Jonny",yes,"OMG Sami, I've been watching a full old video of you now after such a long time, and yes, I was just or I'm totally happy that you've been here on YouTube for sooo long! And the first videos I find totally funny about you because, I mean you said here that you have 25 subscribers, but today you have already over 20,000 subscribers and that's just happy for you! And you were also earlier as you are now I noticed, so stay the way you are! :D lg. Jonny",NDY-247_494
NDY-247,495,positive feedback,0,10,total geil das ist echt heftig wie du diech verändert hast :D,yes,Totally horny that's really violent as you've changed this :D,NDY-247_495
NDY-247,495,compliment,11,61,total geil das ist echt heftig wie du diech verändert hast :D,yes,Totally horny that's really violent as you've changed this :D,NDY-247_495
NDY-247,496,affection declaration,60,70,"Hier war der noch total normal , nicht so schwules benehmen sympatisch , und jetzt ist er geldgeil schwul und nervig !!!!!!!!",yes,"Here was the still totally normal , not so gay behavior sympathetic , and now he's money horny gay and annoying !!!!!!!",NDY-247_496
NDY-247,503,ambiguous,15,18,eine rose haha süß,yes,a rose haha sweet,NDY-247_503
NDY-247,520,positive feedback,11,29,Samiii ... Och wie süß ... :D,yes,Samiii ... Och how sweet ... :D,NDY-247_520
NDY-247,521,compliment,0,18,cooole frisur ! :D,yes,cool hair ! :D,NDY-247_521
NDY-247,530,affection declaration,91,120,25 abonnenten ... hätter er da jemals gedacht das er einmel 248.000 abonnenten hat ?!?! :D einfach nur geil der junge ;),yes,"25 subscribers ... had he ever thought that he had subscribed to 248,000 ?!?! :D just horny the young ;)",NDY-247_530
NDY-247,532,positive feedback,0,14,"Interessant ^^ Ich finds ganz gut , aber meiner Meinung nach ; - Rose schenken beim erstes Date = keine gute Idee jedoch gut wennman schon zusammen ist -für sie zahlen beim Essen beim ersten Date = ganz schlechte Idee ebenfalls gut wenn man schon zusammen ist , aber bitte nicht davor weil so sich ziemlich versauen kann weil man das Mädchen dadurch unter druck setzt -was wirklich gut war : nicht overdressed und nicht über ex-beziehungen reden = gute idee",yes,"Interesting ^^ I find quite good , but in my opinion ; - Rose give on the first date = not a good idea but good if you are already together -for them pay on the first date = quite bad idea also good if you are already together , but please not before because you can get pretty messed up because it puts the girl under pressure - which was really good : not overdressed and not talking about ex-relations = good idea",NDY-247_532
NDY-247,532,positive feedback,15,33,"Interessant ^^ Ich finds ganz gut , aber meiner Meinung nach ; - Rose schenken beim erstes Date = keine gute Idee jedoch gut wennman schon zusammen ist -für sie zahlen beim Essen beim ersten Date = ganz schlechte Idee ebenfalls gut wenn man schon zusammen ist , aber bitte nicht davor weil so sich ziemlich versauen kann weil man das Mädchen dadurch unter druck setzt -was wirklich gut war : nicht overdressed und nicht über ex-beziehungen reden = gute idee",yes,"Interesting ^^ I find quite good , but in my opinion ; - Rose give on the first date = not a good idea but good if you are already together -for them pay on the first date = quite bad idea also good if you are already together , but please not before because you can get pretty messed up because it puts the girl under pressure - which was really good : not overdressed and not talking about ex-relations = good idea",NDY-247_532
NDY-247,532,positive feedback,368,457,"Interessant ^^ Ich finds ganz gut , aber meiner Meinung nach ; - Rose schenken beim erstes Date = keine gute Idee jedoch gut wennman schon zusammen ist -für sie zahlen beim Essen beim ersten Date = ganz schlechte Idee ebenfalls gut wenn man schon zusammen ist , aber bitte nicht davor weil so sich ziemlich versauen kann weil man das Mädchen dadurch unter druck setzt -was wirklich gut war : nicht overdressed und nicht über ex-beziehungen reden = gute idee",yes,"Interesting ^^ I find quite good , but in my opinion ; - Rose give on the first date = not a good idea but good if you are already together -for them pay on the first date = quite bad idea also good if you are already together , but please not before because you can get pretty messed up because it puts the girl under pressure - which was really good : not overdressed and not talking about ex-relations = good idea",NDY-247_532
NDY-247,533,affection declaration,24,57,Das erste Video omg und ich finde dich immer noch toll -3 du hast dich in den Jahren so dermaßen gesteigert wow -3,yes,The first video omg and I still find you great -3 you've increased so much in the years wow -3,NDY-247_533
NDY-247,533,compliment,58,114,Das erste Video omg und ich finde dich immer noch toll -3 du hast dich in den Jahren so dermaßen gesteigert wow -3,yes,The first video omg and I still find you great -3 you've increased so much in the years wow -3,NDY-247_533
NDY-247,542,affection declaration,37,56,"25 Abonnenten , wie niedlich Sami :) Du bist so süß :) 3",yes,"25 subscribers, how cute Sami :) You are so cute :) 3",NDY-247_542
NDY-247,544,positive feedback,0,34,"oh nein , ist des süß des Video :) und da sieht man auch , dass du dich menschlich sozusagen nicht verändert hast . Du bist nicht überheblich geworden oder sonstiges :)",yes,"oh no, is the sweet of the video :) and there you can also see that you have not changed humanly, so to speak. You have not become arrogant or anything else :)",NDY-247_544
NDY-247,544,compliment,116,168,"oh nein , ist des süß des Video :) und da sieht man auch , dass du dich menschlich sozusagen nicht verändert hast . Du bist nicht überheblich geworden oder sonstiges :)",yes,"oh no, is the sweet of the video :) and there you can also see that you have not changed humanly, so to speak. You have not become arrogant or anything else :)",NDY-247_544
NDY-247,547,positive feedback,0,28,aauf jeden fall tolles video ... doch was ist wenn man sich einfach nixx zu sagen hat .. well ich hab meist gar nix zu erzählen !?,yes,A definitely great video ... but what if you just have to say nixx .. well I usually have nothing to tell !?,NDY-247_547
NDY-247,550,compliment,27,44,@MexiUndCo haha ja :D aber er is echt gut ;),yes,@MexiUndCo haha yes :D but he is really good ;),NDY-247_550
NDY-247,551,positive feedback,0,20,ooooh wie knuffig =) noch voll unsicher und schüchtern :D,yes,ooooh how cuddly =) still insecure and shy :D,NDY-247_551
NDY-247,552,positive feedback,0,15,süß süß sÜß ! ♥,yes,sweet sweet food! ♥,NDY-247_552
